Stadt;Insgesamt;Benzin;Diesel;Gas (einschl. bivalent);Hybrid;Elektro;Sonstige;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6;Sonstige2;Euro 1 2;Euro 2 2;Euro 3 2;Euro 4 2;Euro 5 2;Euro 6 2;Sonstige3
06436 MAIN-TAUNUS-KREIS ;177258;107885;67379;1101;;;893;2912;13509;14571;49102;57361;36121;521;143;1561;5320;11161;29449;19450;150
06437 ODENWALDKREIS ;59005;39234;18758;791;;;222;1328;7507;7798;21200;17322;2975;230;134;1266;3235;5199;7576;1157;99
06438 OFFENBACH ;203714;137582;63138;2038;;;956;4915;22216;22965;69495;63757;14971;659;299;2597;8263;15703;28525;7222;195
06439 RHEINGAU-TAUNUS-KREIS ;115466;76528;37390;1154;;;394;2337;11638;13159;41557;37616;6900;488;174;1671;5257;10300;16699;2990;179
06440 WETTERAUKREIS ;179305;119703;57164;1761;;;677;4202;20525;21419;64725;54975;10527;677;333;2872;8799;15531;24815;4335;259
RB ZUSAMMEN ;2225759;1432967;761337;21089;;;10366;48891;233511;245749;733084;695051;226086;7842;3301;30962;95286;178998;333845;113502;2681
RB GIESSEN ;;;;;;;;;;;;;;;;;;;;;
06531 GIESSEN ;144135;93796;47880;1875;;;584;3079;17014;17790;52354;43256;8315;375;254;2643;7426;13357;19876;3902;139
06532 LAHN-DILL-KREIS ;154898;102599;50256;1701;;;342;2970;17855;18832;56717;46924;8614;665;315;2818;8077;14024;20923;3681;227
06533 LIMBURG-WEILBURG ;105836;67636;36532;1343;;;325;1995;11854;12813;39104;32806;5733;461;170;1826;5523;10354;15805;2618;155
06534 MARBURG-BIEDENKOPF ;135342;90640;42785;1550;;;367;2514;15212;16120;50200;41932;7354;639;290;2438;6864;12047;17917;2872;237
06535 VOGELSBERGKREIS ;68356;44861;22488;831;;;176;1363;8501;8866;25604;19802;3123;250;137;1522;3908;6399;9104;1231;102
RB ZUSAMMEN ;608567;399532;199941;7300;;;1794;11921;70436;74421;223979;184720;33139;2390;1166;11247;31798;56181;83625;14304;860
RB KASSEL ;;;;;;;;;;;;;;;;;;;;;
06611 KASSEL,STADT ;85444;56711;27228;1189;;;316;1724;10180;9860;28540;26334;7341;347;190;1563;4203;6538;11116;3326;135
06631 FULDA ;132979;86548;44598;1488;;;345;2470;15776;16590;48190;40551;7590;549;283;2776;7382;11909;18685;3237;180
06632 HERSFELD-ROTENBURG ;74768;50164;23418;1066;;;120;1490;9732;9417;28421;21313;3379;310;145;1498;3948;6520;9726;1393;104
06633 KASSEL, LAND ;140859;97410;41154;1995;;;300;2648;16093;15160;49816;45281;9785;512;329;2670;6775;10688;17176;3089;198
06634 SCHWALM-EDER-KREIS ;112120;75086;34973;1811;;;250;2027;13431;13153;41780;34033;6220;454;220;2212;5790;9614;14360;2461;175
06635 WALDECK-FRANKENBERG ;98671;65133;31757;1570;;;211;2052;11667;11797;36746;29432;5120;531;226;1966;5186;9006;12957;2106;179
06636 WERRA-MEISSNER-KREIS ;60245;40345;18909;895;;;96;1279;7972;7716;22511;17212;2762;280;146;1322;3290;5399;7532;1047;119
RB ZUSAMMEN ;705086;471397;222037;10014;;;1638;13690;84851;83693;256004;214156;42197;2983;1539;14007;36574;59674;91552;16659;1090
LAND INSGESAMT ;3539412;2303896;1183315;38403;;;13798;74502;388798;403863;1213067;1093927;301422;13215;6006;56216;163658;294853;509022;144465;4631
MECKLENBURG-VORPOMMERN ;;;;;;;;;;;;;;MECKLENBURG-VORPOMMERN;;;;;;;
13003 ROSTOCK, STADT ;81814;58819;21817;884;;;294;1123;8130;9598;31084;26054;5113;215;118;1140;3289;5662;9380;2032;111
13004 SCHWERIN, STADT ;42396;29606;12112;514;;;164;598;4278;5112;16288;13090;2749;112;75;689;1861;3044;5191;1180;48
13071 MECKLENBURGISCHE SEENPLA. ;140465;96674;42163;1254;;;374;2429;17128;19475;54608;39343;5843;494;268;3041;7851;11908;16368;2416;188
13072 ROSTOCK ;119573;79296;38714;1266;;;297;1946;13105;15502;45935;35816;5926;280;244;2423;6616;10865;15693;2626;111
13073 VORPOMMERN-RUEGEN ;117654;81811;34436;1065;;;342;1878;12601;14944;46368;34997;5565;327;226;2354;6122;9581;13769;2151;122
13074 NORDWESTMECKLENBURG ;85918;58475;26103;1160;;;180;1428;9811;11093;33743;25041;3708;308;188;1828;4696;7492;10279;1434;109
13075 VORPOMMERN-GREIFSWALD ;121418;87242;32742;1087;;;347;2380;14649;16128;47992;34004;4985;393;255;2294;5801;9300;12960;1902;132
13076 LUDWIGSLUST-PARCHIM ;123470;81890;39522;1855;;;203;2279;14974;17454;49242;33311;4396;614;283;2875;7714;11800;14704;1816;210
LAND INSGESAMT ;832708;573813;247609;9085;;;2201;14061;94676;109306;325260;241656;38285;2743;1657;16644;43950;69652;98344;15557;1031
NIEDERSACHSEN ;;;;;;;;;;;;;;NIEDERSACHSEN;;;;;;;
RB BRAUNSCHWEIG ;;;;;;;;;;;;;;;;;;;;;
03101 BRAUNSCHWEIG,STADT ;133129;83065;47373;1646;;;1045;2639;13319;11896;40635;43800;16771;2315;304;2119;5198;9039;20309;9314;877
03102 SALZGITTER,STADT ;51994;35587;15229;1080;;;98;1094;6863;6503;19116;14979;2750;178;103;1080;2660;4221;5968;1074;60
03103 WOLFSBURG,STADT ;143172;80091;61333;864;;;884;1514;6037;4493;18019;25517;85573;946;228;1148;2691;4273;11241;41439;215
03151 GIFHORN ;99699;62835;35372;1291;;;201;1971;12192;10570;34450;33000;6043;295;296;2824;6282;9576;14016;2054;133
03153 GOSLAR ;77037;52018;23747;1126;;;146;1506;8870;8807;27745;24821;4280;313;168;1361;3718;6155;10390;1712;138
03154 HELMSTEDT ;52665;34566;17148;865;;;86;1335;6751;5429;17650;17346;3379;214;163;1281;2790;4246;7218;1275;85
03155 NORTHEIM ;83050;57405;24467;1071;;;107;1904;11032;10057;30167;23721;4530;494;210;1650;4121;6813;9668;1715;201
03156 OSTERODE AM HARZ;44502;31243;12575;595;;;89;1006;5533;5402;16276;13196;2043;257;91;840;2089;3447;5232;737;94
03157 PEINE ;78100;53819;22667;1478;;;136;1837;11004;9465;29179;21983;3537;299;183;1649;4054;6554;8814;1169;126
03158 WOLFENBUETTEL ;71097;48598;21232;1126;;;141;1616;8657;8016;25655;22438;3628;337;189;1466;3521;5715;8823;1306;145
03159 GOETTINGEN ;130985;88731;40265;1658;;;331;3202;17193;15712;46256;38556;7371;841;361;2957;6781;10299;16349;2948;393
RB ZUSAMMEN ;965430;627958;321408;12800;;;3264;19624;107451;96350;305148;279357;139905;6489;2296;18375;43905;70338;118028;64743;2467
RB HANNOVER ;;;;;;;;;;;;;;;;;;;;;
03241 HANNOVER ;556153;374657;171417;8138;;;1941;13336;68886;63879;194757;168229;38490;2368;1106;9208;24970;43271;73880;17482;974
03251 DIEPHOLZ ;131327;87236;41772;1984;;;335;2653;16776;16822;49153;37241;6673;473;349;3075;7143;11695;16418;2665;197
03252 HAMELN-PYRMONT ;87909;61976;24422;1207;;;304;2330;12336;11103;31753;23391;4168;580;258;1815;4395;6643;9382;1507;230
03254 HILDESHEIM ;152726;106453;43966;1951;;;356;3218;18982;17928;56478;45993;7912;510;374;2863;7194;11986;18246;2890;200
03255 HOLZMINDEN ;42853;29959;12181;666;;;47;1179;5864;5105;15348;11921;2179;443;129;854;2072;3372;4762;779;144
03256 NIENBURG(WESER) ;72743;47970;23184;1357;;;232;1671;10842;9932;27204;19048;2806;320;239;1840;4347;6712;8569;1195;144
03257 SCHAUMBURG ;95289;66306;27127;1626;;;230;2468;13870;12358;34654;25839;4225;378;247;2012;4886;7548;10554;1571;149
RB ZUSAMMEN ;1139000;774557;344069;16929;;;3445;26855;147556;137127;409347;331662;66453;5072;2702;21667;55007;91227;141811;28089;2038
RB LUENEBURG ;;;;;;;;;;;;;;;;;;;;;
03351 CELLE ;103461;67941;33863;1480;;;177;2258;14072;13172;37269;30073;5154;480;320;2381;5774;9086;13698;2252;234
03352 CUXHAVEN ;118157;76638;38899;2330;;;290;2266;15662;15673;44456;33343;4905;436;334;3155;6985;11221;14907;1945;201
03353 HARBURG ;154955;99240;53164;1954;;;597;3177;17078;18528;54961;48819;8905;757;520;3735;8864;13799;21885;3635;342
03354 LUECHOW-DANNENBERG ;29085;17964;10217;839;;;65;833;5117;4558;10346;6793;978;186;124;1185;2276;2880;3225;377;89
03355 LUENEBURG ;97296;61908;33879;1235;;;274;2066;12010;12241;34724;29158;5587;546;382;2621;5914;9070;13448;2078;259
03356 OSTERHOLZ ;67824;45753;20588;1324;;;159;1371;8898;8873;26008;18652;3105;210;180;1421;3640;5984;7902;1248;91
03357 ROTENBURG(WUEMME) ;103961;62644;39532;1549;;;236;1970;13990;13511;38177;30238;4699;348;276;2923;6736;10676;16242;2321;148
03358 HEIDEKREIS ;82433;52329;28629;1357;;;118;1893;11514;11018;30039;22188;3617;469;275;2161;5120;8130;10912;1675;219
03359 STADE ;116548;76692;38057;1443;;;356;2075;14305;14658;43365;34165;6335;406;370;3094;6609;10415;14745;2422;180
03360 UELZEN ;53535;35588;17237;600;;;110;1218;7403;6630;19601;15317;2643;229;183;1532;3242;4583;6561;927;121
03361 VERDEN ;81539;53745;26472;1170;;;152;1609;9490;9851;30091;24491;4649;255;184;1568;4346;7170;11028;1953;87
RB ZUSAMMEN ;1008794;650442;340537;15281;;;2534;20736;129539;128713;369037;293237;50577;4322;3148;25776;59506;93014;134553;20833;1971
RB WESER-EMS ;;;;;;;;;;;;;;;;;;;;;
03401 DELMENHORST,STADT ;39821;28475;10476;727;;;143;732;5367;5270;14873;10577;2246;139;83;728;1928;3008;3937;700;48
03402 EMDEN,STADT ;23235;15970;6752;484;;;29;377;3001;2718;8327;7104;1431;90;57;464;1159;1579;2865;567;44
03403 OLDENBURG(OLDENB),STADT ;83194;52037;28990;1879;;;288;1671;9928;9972;28959;25394;5480;381;239;1813;4277;7203;12419;2643;154
03404 OSNABRUECK,STADT ;79335;51479;26295;1108;;;453;1730;9422;9094;27280;24794;5786;245;83;1124;3290;6402;12171;3058;82
03405 WILHELMSHAVEN,STADT ;38389;27567;9973;761;;;88;719;5153;5204;14005;10937;1935;105;103;724;1791;2481;4077;682;50
03451 AMMERLAND ;74526;46500;26379;1510;;;137;1310;9391;9702;27204;22145;3475;272;212;2006;4530;7101;10755;1488;132
03452 AURICH ;109598;70976;35207;3221;;;194;2108;15755;14335;41115;29965;4806;480;336;3045;6338;9727;13397;1966;225
03453 CLOPPENBURG ;91506;48741;40799;1866;;;100;1498;11967;13160;35136;24794;3256;244;285;3393;7365;12591;14815;1922;117
03454 EMSLAND ;184161;100812;78674;4379;;;296;2660;19593;23530;70092;57905;8316;640;404;4519;12443;22870;33341;4624;277
03455 FRIESLAND ;61600;40079;19699;1696;;;126;1230;8665;8320;22609;17280;2568;236;194;1719;3592;5271;7653;1039;98
03456 GRAFSCHAFT BENTHEIM ;78142;39873;35005;3111;;;153;1262;8308;10797;29295;24230;3430;224;176;1848;5604;10758;14475;1949;95
03457 LEER ;95968;60046;32947;2815;;;160;1719;13737;13738;36216;25785;3488;309;260;2875;6114;9201;12577;1540;137
03458 OLDENBURG(OLDENBURG) ;77830;48071;27906;1668;;;185;1431;9825;10136;28811;22524;3805;223;223;2031;4805;8028;10866;1660;96
03459 OSNABRUECK ;214321;138747;71818;3254;;;502;4397;27846;26740;81219;61415;9751;835;406;4295;11501;21115;29528;4368;342
03460 VECHTA ;79612;45021;33210;1214;;;167;1433;9485;10160;30179;23744;3650;188;198;2192;5181;9677;13678;2086;71
03461 WESERMARSCH ;50463;32113;16891;1378;;;81;1022;6855;7056;18883;13713;2180;217;164;1397;3166;4820;6281;862;92
03462 WITTMUND ;33725;21894;10854;917;;;60;735;5077;4610;12614;8856;1241;190;98;988;2118;3022;3974;515;78
RB ZUSAMMEN ;1415426;868401;511875;31988;;;3162;26034;179375;184542;526817;411162;66844;5018;3521;35161;85202;144854;206809;31669;2138
LAND INSGESAMT ;4528650;2921358;1517889;76998;;;12405;93249;563921;546732;1610349;1315418;323779;20901;11667;100979;243620;399433;601201;145334;8614
NORDRHEIN-WESTFALEN ;;;;;;;;;;;;;;NORDRHEIN-WESTFALEN;;;;;;;
RB DUESSELDORF ;;;;;;;;;;;;;;;;;;;;;
05111 DUESSELDORF, STADT ;299756;177956;116757;3584;;;1459;7311;30255;30471;87563;102393;34898;1154;357;4167;11757;21573;57125;21022;416
05112 DUISBURG,STADT ;220667;158130;56568;5473;;;496;5123;28889;29671;80827;59821;12242;573;175;2641;9224;16780;22349;4883;243
05113 ESSEN,STADT ;277737;195904;75865;5124;;;844;5970;31442;31903;96097;87746;20911;456;167;2985;9489;18213;35294;9313;129
05114 KREFELD,STADT ;113362;77709;32654;2707;;;292;2709;13637;13948;40178;33174;7699;369;131;1482;4957;8465;14218;3140;142
05116 MOENCHENGLADBACH,STADT ;131088;89292;38385;3051;;;360;3177;15882;16567;46631;38354;8211;504;199;1686;5600;10338;16650;3558;237
05117 MUELHEIM A.D.RUHR,STADT ;90329;64521;24102;1449;;;257;2119;10266;10455;31826;28175;6043;170;77;1043;3338;6089;10955;2435;55
05119 OBERHAUSEN,STADT ;106163;78442;25174;2298;;;249;2448;13138;13149;38811;30814;6275;311;127;1142;3794;7103;10469;2320;123
05120 REMSCHEID,STADT ;58877;40877;17025;819;;;156;1092;6098;6406;20700;19277;4352;147;67;653;2308;4652;7526;1705;44
05122 SOLINGEN,STADT ;87491;61622;24135;1338;;;396;2082;10676;10191;30640;24654;7629;252;125;1113;3628;5971;9392;3703;70
05124 WUPPERTAL,STADT ;163639;113096;47417;2567;;;559;3427;19026;19088;57826;50130;11531;400;175;2014;6577;12718;20630;4958;165
05154 KLEVE ;180389;105096;66672;8175;;;446;3824;22172;26045;65851;51147;8386;918;503;4392;12127;18997;26070;3911;463
05158 METTMANN ;282664;189755;87826;4015;;;1068;6053;30177;31411;98054;91459;21045;844;413;3733;11537;20682;40973;9802;310
05162 NEUSS ;259220;173567;80333;4427;;;893;6200;26276;29004;89653;81450;18587;1455;457;3407;11074;20061;36061;8180;675
05166 VIERSEN ;177719;115959;55576;5814;;;370;4043;21192;22621;64080;52354;9738;757;327;2925;8743;15089;23783;4137;319
05170 WESEL ;271909;183662;79174;8413;;;660;5624;31335;33747;100120;81034;16332;920;434;4154;12102;22124;33345;6351;405
RB ZUSAMMEN ;2721010;1825588;827663;59254;;;8505;61202;310461;324677;948857;831982;193879;9230;3734;37537;116255;208855;364840;89418;3796
RB KOELN ;;;;;;;;;;;;;;;;;;;;;
05314 BONN,STADT ;173589;96937;74194;1686;;;772;4386;16888;17191;49083;63246;18520;1068;385;2305;6415;12056;39502;12894;429
05315 KOELN,STADT ;461121;296493;155778;5653;;;3197;10869;48348;53133;151253;138702;48931;2039;642;6005;19593;36044;66571;25682;660
05316 LEVERKUSEN,STADT ;85390;58902;24878;1278;;;332;1993;9716;10251;29986;25577;6640;255;127;1281;3851;6364;10216;2831;103
05334 AACHEN, STAEDTEREGION ;277588;178642;92001;5968;;;977;5789;30442;34411;96266;86988;19026;842;669;5257;14176;23749;38708;8583;327
05358 DUEREN ;152536;101113;48182;2865;;;376;3507;18051;19575;54813;45717;8308;572;333;3230;8121;13030;19602;3360;229
05362 RHEIN-ERFT-KREIS ;264625;181216;78790;3811;;;808;5909;28821;32806;94598;81501;17174;1055;475;4080;12752;20597;33252;6962;431
05366 EUSKIRCHEN ;126638;78476;45349;2334;;;479;2320;13739;15601;42662;35118;15190;470;254;2473;6978;11458;16742;7043;185
05370 HEINSBERG ;148818;91151;51437;5865;;;365;3157;18012;20248;54067;43561;7677;710;364;3221;8796;14573;20731;3320;283
05374 OBERBERGISCHER KREIS ;167857;110768;54287;2383;;;419;3380;18633;20633;61992;50563;9858;854;335;2978;9117;15018;22134;4216;337
05378 RHEIN.-BERGISCHER KREIS ;171790;116932;51879;2391;;;588;3922;18640;20441;60265;53555;11469;624;310;2797;7902;13330;22578;4424;246
05382 RHEIN-SIEG-KREIS ;345505;231854;106495;5913;;;1243;7763;39954;44315;126114;102487;19373;1521;647;5972;17685;29329;44095;7829;600
RB ZUSAMMEN ;2375457;1542484;783270;40147;;;9556;52995;261244;288605;821099;727015;182166;10010;4541;39599;115386;195548;334131;87144;3830
RB MUENSTER ;;;;;;;;;;;;;;;;;;;;;
05512 BOTTROP,STADT ;64612;48507;14555;1391;;;159;1444;7595;7567;23024;18930;3662;210;70;687;2213;3932;6225;1228;89
05513 GELSENKIRCHEN,STADT ;117493;86710;27908;2538;;;337;3214;15440;14896;41535;32156;7144;645;137;1360;4566;8117;11034;2390;180
05515 MUENSTER,STADT ;138887;87280;48858;2328;;;421;3375;15801;16222;46855;43520;10211;551;356;2343;6418;11526;22073;5563;261
05554 BORKEN ;207877;120362;79969;7162;;;384;3419;22541;27063;78395;62631;10553;782;405;4110;12805;23626;33300;5129;323
05558 COESFELD ;129520;80811;45402;2884;;;423;2360;14726;16972;48313;39135;6153;391;296;2695;7368;12696;19221;2745;165
05562 RECKLINGHAUSEN ;335491;243233;84532;6802;;;924;7145;40271;40225;123150;100956;18891;929;401;4098;13235;23281;36430;6378;406
05566 STEINFURT ;254055;160409;88042;5028;;;576;4587;30233;32568;96225;73995;11981;1031;502;4818;14230;25238;36459;5971;472
05570 WARENDORF ;159920;105402;51220;2978;;;320;3603;20576;20835;59827;44697;7565;700;370;3298;8900;14323;20406;3400;283
RB ZUSAMMEN ;1407855;932714;440486;31111;;;3544;29147;167183;176348;517324;416020;76160;5239;2537;23409;69735;122739;185148;32804;2179
RB DETMOLD ;;;;;;;;;;;;;;;;;;;;;
05711 BIELEFELD,STADT ;159023;105505;50613;2341;;;564;3166;19380;19582;56229;47152;11000;487;391;3257;8174;13099;20246;4984;194
05754 GUETERSLOH ;212669;140532;68753;2944;;;440;4487;27000;26344;77945;61276;12021;738;473;4623;11389;18310;27650;5666;269
05758 HERFORD ;153451;106527;44160;2389;;;375;3232;18626;18609;55775;45975;9220;624;306;2856;7111;11460;18482;3545;273
05762 HOEXTER ;84432;55338;27343;1615;;;136;1579;10219;10227;32262;24659;4162;267;189;1778;4679;7906;11011;1542;109
05766 LIPPE ;205417;138572;62859;3557;;;429;4518;27935;26461;73754;58727;10714;983;505;4912;11394;17018;24253;4099;408
05770 MINDEN-LUEBBECKE ;190925;130443;56986;3074;;;422;4497;25933;24278;70109;52288;9935;1037;467;4116;9775;15536;22278;4148;439
05774 PADERBORN ;169758;107786;58334;3261;;;377;2890;19736;21404;63421;50693;9308;431;309;3569;9572;15927;24259;4302;168
RB ZUSAMMEN ;1175675;784703;369048;19181;;;2743;24369;148829;146905;429495;340770;66360;4567;2640;25111;62094;99256;148179;28286;1860
RB ARNSBERG ;;;;;;;;;;;;;;;;;;;;;
05911 BOCHUM,STADT ;185256;134113;47726;2770;;;647;3967;20930;20860;63848;54609;18512;458;142;1954;6464;11959;19932;6927;184
05913 DORTMUND,STADT ;272752;191097;76761;4072;;;822;6106;32715;33304;97099;80766;18173;905;308;3300;11254;21024;32684;7520;375
05914 HAGEN,STADT ;93317;66559;25392;1094;;;272;2177;11631;11316;33884;27140;5613;347;124;1176;3761;7341;10574;2202;120
05915 HAMM,STADT ;91874;64366;25930;1361;;;217;1967;11946;12190;33474;25557;4738;365;157;1612;4671;7449;10029;1716;153
05916 HERNE,STADT ;73833;55284;16982;1420;;;147;1942;9734;9387;26853;20252;4116;214;82;874;2802;4928;6787;1330;95
05954 ENNEPE-RUHR-KREIS ;189821;134603;51834;2873;;;511;4312;22029;21923;67865;59085;11361;538;258;2503;7719;13661;22988;4232;216
05958 HOCHSAUERLANDKREIS ;156977;100540;53962;2154;;;321;2646;16502;17612;56574;52172;9669;569;267;2833;7956;14315;24062;4205;221
05962 MAERKISCHER KREIS ;241055;166224;70970;3216;;;645;4627;26487;28773;87044;75897;14785;981;388;3531;11224;19209;30508;5556;365
05966 OLPE ;83782;54893;27942;802;;;145;1422;7846;9103;31473;27949;4828;337;146;1335;4077;7642;12481;2086;121
05970 SIEGEN-WITTGENSTEIN ;166717;112660;52176;1422;;;459;2797;15670;17404;60053;56980;11303;735;262;2156;6829;13882;24106;4539;274
05974 SOEST ;178020;118075;56698;2847;;;400;3827;22575;21941;64949;52731;9658;683;373;3513;9064;15535;23660;4101;273
05978 UNNA ;226313;158696;63451;3562;;;604;4804;26218;27111;81342;69546;14235;689;343;3234;9700;16606;27428;5549;242
RB ZUSAMMEN ;1959717;1357110;569824;27593;;;5190;40594;224283;230924;704458;602684;126991;6821;2850;28021;85521;153551;245239;49963;2639
LAND INSGESAMT ;9639714;6442599;2990291;177286;;;29538;208307;1112000;1167459;3421233;2918471;645556;35867;16302;153677;448991;779949;1277537;287615;14304
RHEINLAND-PFALZ ;;;;;;;;;;;;;;RHEINLAND-PFALZ;;;;;;;
RB KOBLENZ ;;;;;;;;;;;;;;;;;;;;;
07111 KOBLENZ,STADT ;58875;37703;20398;559;;;215;1059;5836;6544;20256;19287;5075;211;107;849;2676;4726;9175;2709;94
07131 AHRWEILER ;79392;53072;24962;1152;;;206;1933;9776;10278;30250;22201;3596;377;186;1539;4387;7463;9728;1413;139
07132 ALTENKIRCHEN(WESTWLD.) ;78620;53178;24276;959;;;207;1422;8831;9851;29321;24207;4085;265;130;1334;3984;6677;10416;1566;99
07133 BAD KREUZNACH ;93993;63076;29609;1080;;;228;2103;12158;12077;34867;26741;4544;406;221;2029;4870;8648;11733;1829;160
07134 BIRKENFELD ;50097;34555;15022;399;;;121;999;6152;6366;18778;14856;2325;174;80;977;2600;4362;6079;816;58
07135 COCHEM-ZELL ;39027;23464;14978;539;;;46;706;4237;5173;14841;11834;1742;136;91;867;2451;4591;6140;740;53
07137 MAYEN-KOBLENZ ;130143;87420;41100;1301;;;322;2501;13950;15948;48799;40000;6802;578;261;2165;6706;11667;17302;2641;207
07138 NEUWIED ;111838;74005;35639;1875;;;319;2226;13032;14918;41557;32242;6033;521;206;2054;6136;9854;14456;2610;169
07140 RHEIN-HUNSRUECK-KREIS ;65546;39131;25550;700;;;165;1081;6465;7985;25313;20847;2955;274;131;1160;3999;7863;10818;1390;109
07141 RHEIN-LAHN-KREIS ;76189;51339;23709;992;;;149;1671;9316;9545;28327;22328;3837;391;152;1365;3803;6724;9872;1563;151
07143 WESTERWALDKREIS ;127432;81906;43692;1529;;;305;1995;12545;14495;46374;42587;7717;454;220;2009;6448;11766;19761;3208;149
RB ZUSAMMEN ;911152;598849;298935;11085;;;2283;17696;102298;113180;338683;277130;48711;3787;1785;16348;48060;84341;125480;20485;1388
RB TRIER ;;;;;;;;;;;;;;;;;;;;;
07211 TRIER-SAARBURG ;142065;87447;53603;577;;;438;2511;14296;17809;52504;45438;7443;552;263;2669;8103;15997;22833;3386;199
07231 BERNKASTEL-WITTLICH ;70688;43566;26548;418;;;156;1342;7914;9208;26141;21852;3227;302;170;1591;4453;7642;11026;1475;113
07232 EIFELKREIS BITBURG-PRUEM ;61355;33738;27065;318;;;234;1151;6821;8181;22924;18591;2911;237;137;1397;4421;8581;10888;1502;85
07233 VULKANEIFEL ;38611;22876;15214;433;;;88;661;4241;4925;14514;11949;1746;192;85;831;2385;4533;6417;835;76
RB ZUSAMMEN ;312719;187627;122430;1746;;;916;5665;33272;40123;116083;97830;15327;1283;655;6488;19362;36753;51164;7198;473
RB RHEINHESSEN-PFALZ ;;;;;;;;;;;;;;;;;;;;;
07311 FRANKENTHAL(PFALZ),STADT ;25560;17760;7467;223;;;110;711;3427;3448;9014;7089;1477;110;43;430;1218;2123;2937;626;47
07312 KAISERSLAUTERN,STADT ;49700;34863;14100;484;;;253;1187;6273;6087;16071;13985;5427;166;84;785;2119;3522;5682;1803;56
07313 LANDAU I.D.PFALZ,STADT ;25633;17576;7739;231;;;87;734;3565;3285;8360;7210;2004;155;58;516;1271;1980;3075;746;54
07314 LUDWIGSHAFEN A.RH.,STADT ;78935;54713;23172;716;;;334;2087;10487;10504;26964;22064;5590;355;145;1312;3764;6136;9083;2534;110
07315 MAINZ,STADT ;96168;61510;33471;790;;;397;2295;10854;10956;32340;29669;8301;328;159;1480;4292;8428;14218;4656;130
07316 NEUSTADT A.D.WSTR.,STADT ;31372;21324;9702;276;;;70;854;4205;4203;10900;8725;1872;134;101;689;1638;2582;3788;794;59
07317 PIRMASENS,STADT ;21918;15398;6285;155;;;80;516;2833;2817;7678;6394;1353;85;36;368;1044;1626;2578;579;34
07318 SPEYER,STADT ;28350;19090;8878;320;;;62;648;3558;3726;9744;8087;2146;114;62;500;1470;2326;3513;932;50
07319 WORMS,STADT ;43395;30342;12506;383;;;164;1093;5984;5977;15471;11876;2435;156;113;822;2228;3553;4802;875;66
07320 ZWEIBRUECKEN,STADT ;20305;14095;5935;164;;;111;510;2584;2832;7371;5731;985;86;35;337;985;1733;2403;369;44
07331 ALZEY-WORMS ;79873;51171;27649;872;;;181;1767;9961;10555;28855;23599;3956;337;218;1916;4670;7855;11105;1579;186
07332 BAD DUERKHEIM ;85646;57602;26897;932;;;215;2260;10895;11058;29583;25450;4907;424;238;1870;4419;7252;10883;1881;205
07333 DONNERSBERGKREIS ;46973;30168;16109;575;;;121;1082;6140;6212;17104;13570;2217;215;119;1082;2685;4751;6290;1029;95
07334 GERMERSHEIM ;78078;51609;25538;689;;;242;1922;9836;10664;27261;20773;6487;306;207;1613;4667;7412;8962;2427;148
07335 KAISERSLAUTERN ;64666;44340;19545;590;;;191;1492;8328;8697;23716;18476;3170;247;145;1336;3427;5785;7542;1117;111
07336 KUSEL ;45558;31214;13825;402;;;117;1076;6057;6423;17341;12390;1731;168;106;1010;2466;4309;5173;629;74
07337 SUEDLICHE WEINSTRASSE ;72350;48527;23048;566;;;209;2196;10590;9944;24970;19372;3908;424;295;2042;4208;6280;8387;1499;206
07338 RHEIN-PFALZ-KREIS ;96337;68126;26982;935;;;294;2701;12220;12153;34298;28277;5162;458;265;1835;4574;7571;10860;1558;180
07339 MAINZ-BINGEN ;131698;84542;45316;1430;;;410;2734;14639;17059;46187;40931;7981;494;260;2413;7559;11639;19491;3560;210
07340 SUEDWESTPFALZ ;64400;43235;20433;572;;;160;1542;8287;8605;23932;18159;2984;280;202;1433;3612;6156;7716;1120;119
RB ZUSAMMEN ;1186915;797205;374597;11305;;;3808;29407;150723;155205;417160;341827;74093;5042;2891;23789;62316;103019;148488;30313;2184
LAND INSGESAMT ;2410786;1583681;795962;24136;;;7007;52768;286293;308508;871926;716787;138131;10112;5331;46625;129738;224113;325132;57996;4045
SAARLAND ;;;;;;;;;;;;;;;;;;;;;
10041 SAARBRUECKEN,STADTVERB. ;184679;126663;56148;1032;;;836;4233;21918;25587;63659;54257;11756;1016;369;3217;8677;15053;23158;5169;366
10042 MERZIG-WADERN ;67504;42070;24884;340;;;210;1298;6962;9229;24984;20538;3432;239;144;1448;4006;7493;10099;1496;99
10043 NEUNKIRCHEN ;83198;58920;23395;605;;;278;1719;9646;11352;30252;24804;4309;246;167;1337;3909;6454;9868;1450;89
10044 SAARLOUIS ;126749;87819;37957;573;;;400;2792;13465;17163;47220;37051;7012;670;309;2055;6513;11359;14983;2405;239
10045 SAAR-PFALZ-KREIS ;94375;64677;28739;624;;;335;1938;10628;12888;33368;28927;5354;426;205;1700;4542;7742;12227;2103;144
10046 SANKT WENDEL ;59106;39485;18972;510;;;139;1054;6326;7358;22200;18322;3067;160;103;1069;2969;5591;7937;1157;56
LAND INSGESAMT ;615611;419634;190095;3684;;;2198;13034;68945;83577;221683;183899;34930;2757;1297;10826;30616;53692;78272;13780;993
SACHSEN ;;;;;;;;;;;;;;SACHSEN;;;;;;;
RB CHEMNITZ ;;;;;;;;;;;;;;;;;;;;;
