Stickstoffdioxid (NO2) im Jahr 2013@@@@@
- Erstellt vom Umweltbundesamt mit Daten der Messnetze der Länder und des Bundes, zuletzt aktualisiert am 02.07.2018, Ergebnisse kaufmännisch gerundet.@@@@@
- Kriterien für die Aggregation der Werte: Richtlinie 2008/50/EG des Europäischen Parlaments und des Rates über Luftqualität und saubere Luft für Europa.@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@@@
@@@*bei Messungen mit zu geringer zeitlicher Auflösung: ---@@
Stationscode@Name / Messnetz@Stationsumgebung@Art der Station@Jahres-mittelwert in µg/m³@Zahl* der Stundenw
@Baden-Württemberg@@@@
DEBW029@Aalen@vorstädtisches Gebiet@Hintergrund@21@0
DEBW076@Baden-Baden@vorstädtisches Gebiet@Hintergrund@16@0
DEBW213@Balingen Schömbergerstraße@vorstädtisches Gebiet@Verkehr@45@---
DEBW042@Bernhausen@vorstädtisches Gebiet@Hintergrund@30@0
DEBW046@Biberach@vorstädtisches Gebiet@Hintergrund@17@0
DEBW214@Bietigheim-Bissingen Stuttgarter Straße@vorstädtisches Gebiet@Verkehr@45@---
DEBW004@Eggenstein@ländlich stadtnah@Hintergrund@23@0
DEBW154@Freiberg Benninger Straße@vorstädtisches Gebiet@Verkehr@45@---
DEBW084@Freiburg@städtisches Gebiet@Hintergrund@22@0
DEBW122@Freiburg Schwarzwaldstraße (V)@städtisches Gebiet@Verkehr@65@2
DEBW127@Freiburg Zähringer Straße (S)@städtisches Gebiet@Verkehr@44@---
DEBW038@Friedrichshafen@städtisches Gebiet@Hintergrund@26@0
DEBW112@Gaertringen@vorstädtisches Gebiet@Hintergrund@16@0
DEBW009@Heidelberg@städtisches Gebiet@Hintergrund@24@0
DEBW151@Heidelberg Mittermaierstraße (S)@städtisches Gebiet@Verkehr@46@---
DEBW145@Heidenheim Wilhelmstraße (S)@vorstädtisches Gebiet@Verkehr@50@---
DEBW015@Heilbronn@städtisches Gebiet@Hintergrund@31@0
DEBW211@Remseck Hauptstraße@vorstädtisches Gebiet@Verkehr@42@'---
DEBW212@Remseck Remstalstraße@vorstädtisches Gebiet@Verkehr@44@'---
DEBW213@Balingen Schömbergerstraße@vorstädtisches Gebiet@Verkehr@45@'---
DEBW214@Bietigheim-Bissingen Stuttgarter Straße@vorstädtisches Gebiet@Verkehr@45@'---
DEBW152@Heilbronn Weinsberger Straße Ost (S)@städtisches Gebiet@Verkehr@64@3
DEBW135@Herrenberg Hindenburger Straße (S)@städtisches Gebiet@Verkehr@54@---
DEBW133@Ilsfeld König-Wilhelm-Straße (S)@vorstädtisches Gebiet@Verkehr@49@---
DEBW148@Ingersheim Tiefengasse (S)@vorstädtisches Gebiet@Verkehr@43@---
DEBW126@Karlsruhe Kriegsstraße (S)@städtisches Gebiet@Verkehr@39@---
DEBW080@Karlsruhe_Reinhold-Frank-Strasse@städtisches Gebiet@Verkehr@48@0
DEBW081@Karlsruhe-Nordwest@städtisches Gebiet@Hintergrund@23@0
DEBW022@Kehl@vorstädtisches Gebiet@Industrie@25@0
DEBW052@Konstanz@städtisches Gebiet@Hintergrund@22@0
DEBW197@Lahr Reichenbacher Hauptstraße@vorstädtisches Gebiet@Verkehr@41@---
